batch-16-acum-1,batch-16-acum-2,batch-4-acum-1,batch-32-acum-1,batch-4-acum-4,batch-8-acum-1,batch-2-acum-1,batch-2-acum-8
2.805616,3.317535,3.228065,2.752602,3.553109,2.929709,3.27275,3.556606
2.771852,3.235554,2.892633,2.658807,3.525464,2.901283,3.269215,3.529928
2.731397,3.294764,3.150646,2.70662,3.490437,2.852704,3.211484,3.492583
2.766094,3.273419,3.125414,2.690569,3.521037,2.999863,3.339274,3.523855
2.781082,3.292865,3.014998,2.727299,3.512095,2.965731,3.226326,3.515381
2.77679,3.218828,2.995531,2.650344,3.519238,2.953484,3.148823,3.52127
2.795454,3.255668,2.958798,2.685097,3.535971,2.93518,3.143199,3.538518
2.790839,3.257134,3.116474,2.68398,3.537109,2.955397,3.214007,3.539551
2.762397,3.301462,3.109254,2.736851,3.527858,2.840067,3.226002,3.527031
2.812099,3.244263,3.067242,2.683831,3.57165,3.03372,3.250571,3.574235
2.797636,3.296445,3.085132,2.732151,3.539044,2.923256,3.389812,3.540225
2.780949,3.244354,3.097849,2.676032,3.523829,2.954392,3.11267,3.524984
2.894943,3.247693,3.074571,2.668599,3.652444,2.960707,3.34015,3.654326
2.7524,3.247209,3.063355,2.674378,3.511851,2.943413,3.342742,3.512792
2.796797,3.239141,3.1106,2.668998,3.55273,2.980165,3.164588,3.550861
2.803616,3.225818,3.108587,2.656371,3.56876,2.906438,3.239543,3.575235
2.799471,3.197472,3.098822,2.620764,3.552718,2.784313,3.258808,3.558071
2.691337,3.242838,3.063398,2.680239,3.467284,2.952422,3.391618,3.470162
2.794369,3.311903,3.112139,2.739981,3.542639,2.972195,3.057602,3.544104
2.750952,3.303194,3.138013,2.719953,3.511781,2.885478,3.196226,3.517652
2.73802,3.198182,3.084989,2.627961,3.491254,2.936852,3.291117,3.491449
2.80329,3.259294,2.900036,2.688986,3.565504,2.910566,3.265678,3.566215
2.786946,3.293508,3.03998,2.723524,3.540407,2.953533,3.286549,3.542451
2.733162,3.261323,3.188129,2.687833,3.49299,2.879932,3.240936,3.493225
2.677269,3.259796,3.105471,2.689065,3.442652,2.854249,3.349303,3.446167
2.78467,3.254992,3.059668,2.685494,3.540176,2.970526,3.209101,3.540579
2.749704,3.31701,3.107306,2.741593,3.487598,2.920192,3.166362,3.4891
2.715869,3.250509,3.19407,2.677676,3.448766,2.905368,3.223204,3.450427
2.719564,3.244276,3.184915,2.682136,3.474132,2.860078,3.235795,3.469549
2.723554,3.297228,3.132224,2.724094,3.474878,2.91054,3.169597,3.480643
2.786995,3.28903,3.117996,2.735183,3.541548,2.780257,2.976047,3.547092
2.811199,3.275353,3.048616,2.694412,3.543561,2.998923,3.303432,3.5497
2.762488,3.277313,3.04934,2.702321,3.517233,2.890477,3.269157,3.522026
2.780636,3.287605,3.035497,2.721251,3.536682,2.909148,3.139519,3.542404
2.805445,3.290202,2.983136,2.708981,3.537345,2.953737,3.395129,3.541662
2.749565,3.290238,2.99585,2.70944,3.510249,2.942719,3.267452,3.514793
2.755481,3.285907,3.07317,2.719756,3.518543,2.892311,3.187343,3.52144
2.765009,3.195802,3.133924,2.626122,3.507641,2.897915,3.393425,3.511482
2.795017,3.287451,3.149412,2.697702,3.537846,2.871405,3.19679,3.538715
2.769776,3.263201,3.14713,2.686377,3.517214,2.844853,3.319629,3.522068
2.756511,3.258804,3.002124,2.69382,3.511614,2.837349,3.042064,3.517126
2.786384,3.328353,3.010715,2.754521,3.54423,2.932821,3.327971,3.544127
2.794423,3.289954,3.104859,2.707758,3.54586,2.94569,3.123566,3.546394
2.843441,3.292193,3.15019,2.710595,3.583541,2.848315,3.303388,3.586351
2.724504,3.333261,3.11973,2.763148,3.478518,2.857468,3.39749,3.477887
2.802101,3.286938,2.991261,2.706573,3.552842,3.033443,3.542977,3.555404
2.761521,3.270007,3.017768,2.708996,3.529044,2.930346,3.101303,3.533322
2.838507,3.262249,3.104106,2.689197,3.588814,2.961582,3.242964,3.592039
2.802975,3.224676,3.207731,2.642612,3.567727,3.013374,3.090795,3.570495
2.767955,3.292091,3.055373,2.72095,3.515186,2.898614,2.959903,3.515707
2.805578,3.311366,3.091511,2.745092,3.568379,3.000129,3.242769,3.573665
2.766391,3.301737,3.046307,2.733049,3.52964,2.951756,3.225843,3.534365
2.751328,3.286295,3.041418,2.712884,3.488676,2.867969,3.110631,3.490518
2.756564,3.243789,3.120353,2.669478,3.49198,2.941445,3.198363,3.497433
2.755563,3.30589,3.146007,2.749489,3.485435,2.847538,3.434263,3.488433
2.778435,3.315453,2.97893,2.730784,3.522038,2.946479,3.257475,3.522113
2.78545,3.272839,3.033613,2.70754,3.549052,2.872262,3.425237,3.550727
2.776818,3.245353,3.127144,2.678233,3.545727,2.818729,3.238819,3.549264
2.778155,3.310374,3.113549,2.743234,3.522652,2.989856,3.164476,3.522582
2.767332,3.213946,3.148089,2.637772,3.509307,2.938713,3.075669,3.510831
2.804338,3.2314,3.013304,2.660006,3.544494,2.953288,3.197841,3.54594
2.820591,3.279308,3.022914,2.713109,3.571544,2.888532,3.289091,3.574713
2.73732,3.257687,3.071617,2.694719,3.47738,2.908806,3.094573,3.479333
2.765914,3.244029,3.075695,2.682233,3.522413,2.982047,3.197431,3.524553
2.777155,3.270581,3.017066,2.694798,3.514728,2.906074,2.963222,3.520419
2.733749,3.26459,2.917763,2.706892,3.480893,2.82335,3.268061,3.479957
2.751577,3.250862,3.044355,2.673336,3.507905,2.989445,3.099351,3.509904
2.795002,3.290182,2.969999,2.725973,3.533882,2.888453,3.061767,3.539312
2.751897,3.257262,3.041757,2.684082,3.507931,2.954195,3.400638,3.510187
2.725163,3.298935,3.145624,2.717795,3.459863,2.935479,3.153812,3.46113
2.760385,3.236947,2.940619,2.668161,3.488675,2.956893,3.279633,3.49223
2.771834,3.3531,3.113761,2.781436,3.520379,2.994994,3.352255,3.523659
2.797768,3.240685,3.037517,2.666273,3.553726,2.90763,3.311018,3.559072
2.815217,3.259634,2.974969,2.688942,3.571272,2.803928,3.1847,3.574332
2.830747,3.243149,3.011271,2.679876,3.579277,2.904342,3.086821,3.581078
2.762941,3.268146,3.141743,2.702019,3.518671,2.947557,3.14244,3.518357
2.772833,3.269493,2.978747,2.702985,3.543904,2.886979,3.152848,3.547695
2.766633,3.288763,3.022913,2.716147,3.508511,2.917007,3.224334,3.513507
2.796948,3.2338,3.134911,2.658248,3.534543,2.963016,3.416878,3.534914
2.696041,3.342298,3.052345,2.775715,3.45169,2.979423,3.406708,3.455175
2.822326,3.256891,3.133084,2.689743,3.566943,2.894801,3.057952,3.568818
2.749738,3.234319,3.057654,2.668766,3.479932,2.939223,3.2756,3.480866
2.779326,3.236587,3.015894,2.657613,3.523858,2.938576,3.051894,3.525979
2.82936,3.250496,3.181405,2.692181,3.572431,2.878634,3.476923,3.575
2.745841,3.258194,3.08848,2.678736,3.499911,2.823434,3.164194,3.503308
2.807636,3.250515,3.046549,2.682938,3.567242,2.905458,3.277352,3.569678
2.716611,3.218705,3.015252,2.645064,3.470216,2.908975,3.283355,3.473793
2.784715,3.252895,3.037403,2.681534,3.5334,2.834316,3.250851,3.536125
2.751095,3.287263,3.029425,2.714922,3.511277,2.888136,3.118013,3.515361
2.789765,3.259855,3.109092,2.68532,3.52781,2.847075,3.242508,3.53003
2.763665,3.305799,3.100041,2.737719,3.495926,2.951243,3.290113,3.498331
2.771502,3.25782,3.177276,2.687956,3.526432,2.974623,3.384612,3.534275
2.738844,3.249978,3.152876,2.671653,3.479456,2.887689,3.315438,3.483413
2.782378,3.269915,3.038413,2.700376,3.544518,2.927298,3.308144,3.54633
2.819235,3.245093,3.17875,2.671615,3.56617,2.977543,3.237834,3.56811
2.753889,3.238243,3.086969,2.663744,3.488715,2.882346,3.375103,3.490343
2.823175,3.303158,3.062601,2.732544,3.58356,2.943377,3.144848,3.587679
2.830503,3.279727,3.11152,2.710194,3.577684,3.000321,3.203817,3.58093
2.846123,3.328751,2.949984,2.756388,3.587981,2.895988,3.144285,3.591956
2.739025,3.275337,3.181789,2.705246,3.472444,2.859193,3.247412,3.477199
2.650558,3.279462,3.042273,2.709506,3.40369,2.942898,3.525971,3.404841
2.763366,3.250484,3.148118,2.689038,3.53558,2.921914,3.183428,3.533308
2.754586,3.271555,3.17007,2.695441,3.520356,2.974164,3.225132,3.523442
2.755082,3.247874,3.076446,2.671365,3.514544,2.925129,3.290895,3.513798
2.712229,3.250431,3.086574,2.672508,3.473358,2.989836,3.326937,3.475698
2.775439,3.246291,3.023891,2.678652,3.518001,3.004366,3.206869,3.520737
2.769347,3.276373,3.188876,2.70373,3.52113,2.952203,3.292552,3.52317
2.745298,3.31309,3.154274,2.739417,3.493759,2.985629,3.359958,3.498676
2.801255,3.228425,3.031652,2.654118,3.548809,2.95259,3.192806,3.554106
2.745029,3.27266,3.018693,2.699294,3.496987,2.947895,3.255531,3.501647
2.745948,3.279297,3.093787,2.706153,3.493555,2.961152,3.361838,3.501399
2.702599,3.273499,3.132544,2.703276,3.445621,2.888645,3.216368,3.452047
2.71184,3.259801,3.083471,2.691798,3.443879,2.933451,3.187866,3.449697
2.695341,3.280592,2.992539,2.707628,3.451295,2.936042,3.261044,3.452894
2.833679,3.240259,2.911348,2.672613,3.586914,2.99844,3.225684,3.588666
2.797412,3.289822,3.104419,2.729511,3.557524,2.978731,3.087649,3.561709
2.787541,3.292005,3.019059,2.723346,3.529451,2.899555,3.204917,3.531455
2.778041,3.274194,2.925586,2.679669,3.530095,2.896083,3.242598,3.532219
2.775098,3.293768,3.13524,2.727019,3.513626,2.859026,3.309499,3.519428
2.809426,3.298897,3.138557,2.716413,3.5524,2.859596,3.125484,3.55605
2.72321,3.21914,3.132695,2.648725,3.460503,2.941453,3.266333,3.459535
2.831651,3.297383,3.109519,2.735684,3.564011,2.901632,3.085517,3.566487
2.750896,3.272135,3.19636,2.713109,3.504043,2.932434,3.242305,3.50556
2.818037,3.289126,2.943063,2.72822,3.570097,2.914843,3.408607,3.572148
2.810936,3.264894,3.036761,2.696006,3.560043,2.960021,3.295048,3.560592
2.833395,3.302241,2.933164,2.729019,3.585479,2.948646,3.240019,3.58593
2.741683,3.298354,2.977284,2.726543,3.480914,2.867646,3.151752,3.483975
2.77997,3.254403,3.271125,2.694236,3.515072,2.995626,3.229558,3.517832
2.765611,3.235957,3.120383,2.660043,3.507839,2.903264,3.134151,3.506767
2.722579,3.277231,2.954124,2.708358,3.470895,2.859543,3.318514,3.474416
2.835067,3.268812,3.021875,2.708485,3.584018,3.049035,3.178205,3.587354
2.793393,3.30956,2.996578,2.734401,3.536932,2.840432,3.197655,3.533982
2.781021,3.24186,3.017717,2.678665,3.556583,2.949559,3.056146,3.558413
2.829313,3.241123,2.855533,2.669252,3.579666,2.912467,3.209575,3.581985
2.768545,3.241749,3.08212,2.677225,3.51397,2.899175,3.44982,3.516766
2.760441,3.267876,3.185217,2.69038,3.506974,2.841669,3.124868,3.510306
2.757269,3.30517,3.090067,2.746715,3.507422,2.867231,3.229525,3.507189
2.77183,3.259164,2.930253,2.694676,3.518525,2.95656,3.403467,3.519536
2.811348,3.28718,3.266908,2.718275,3.568821,2.950536,3.31824,3.567991
2.762973,3.2502,3.02889,2.669476,3.525188,2.854569,3.212649,3.526578
2.7891,3.255741,3.023001,2.678545,3.523363,2.9397,3.221466,3.523839
2.75854,3.233504,3.012665,2.650079,3.517105,2.889187,3.36423,3.522339
2.800034,3.32214,3.011469,2.757994,3.546028,3.001836,3.314626,3.545432
2.825751,3.246111,3.044985,2.66612,3.58153,2.899742,3.138262,3.582827
2.751071,3.271424,3.001091,2.71428,3.492781,2.933791,3.264944,3.495801
2.713187,3.248519,3.107037,2.668011,3.45748,2.842802,3.252464,3.463439
2.75035,3.319891,3.279074,2.757085,3.513196,2.835865,3.209512,3.516552
2.822628,3.243191,2.962676,2.676995,3.56614,3.000167,3.375912,3.566823
2.835453,3.27078,3.240576,2.696757,3.584853,2.851564,3.40685,3.586636
2.819535,3.264607,3.049667,2.696176,3.567265,2.94209,3.260375,3.574411
2.816147,3.27583,3.021132,2.708254,3.565264,2.950945,3.288997,3.569198
2.795141,3.249595,3.12695,2.681863,3.535783,2.836434,3.285684,3.537533
2.783249,3.238251,3.049648,2.67407,3.51944,2.978559,3.184598,3.522398
2.807106,3.300179,3.021747,2.722706,3.559645,2.948219,3.089711,3.563247
2.722267,3.2846,2.824868,2.718795,3.464432,2.935101,3.401864,3.462972
2.708935,3.310061,3.021531,2.741492,3.45949,2.829727,3.284502,3.462701
2.706109,3.280329,3.017235,2.708573,3.461372,2.821389,3.349405,3.46553
2.832878,3.273874,3.151609,2.702919,3.56872,3.000332,3.403458,3.570652
2.782274,3.238137,3.170619,2.673024,3.529864,2.993552,3.33063,3.532256
2.801495,3.2707,3.076274,2.705742,3.57366,2.953284,3.310093,3.575147
2.732351,3.23155,3.005954,2.668748,3.480165,2.928066,3.124394,3.4859
2.7886,3.225844,3.137618,2.655176,3.548189,2.873591,3.188314,3.551387
2.728386,3.248821,2.942181,2.686005,3.488654,2.986808,3.326444,3.490854
2.772981,3.268078,2.958252,2.703799,3.52962,2.976283,3.34622,3.533329
2.81947,3.244092,2.992902,2.674824,3.565201,2.92569,3.208677,3.564689
2.833061,3.249511,3.035471,2.679524,3.581338,2.962983,3.363451,3.58658
2.827316,3.317088,3.005974,2.741612,3.589959,2.890882,3.415054,3.588829
2.806851,3.317121,3.134004,2.736949,3.551843,2.904701,3.186432,3.555126
2.782188,3.263757,3.254897,2.692349,3.515139,2.853324,3.450307,3.517003
2.783996,3.229674,3.08665,2.663424,3.52119,2.930395,3.319508,3.522814
2.764152,3.275146,3.136418,2.702308,3.50117,3.00395,3.290383,3.503737
2.83101,3.302413,3.109984,2.733243,3.555527,2.875387,3.387817,3.559211
2.752511,3.285284,3.156681,2.709649,3.492644,2.895769,3.221492,3.49644
2.751745,3.297698,3.098921,2.723382,3.499444,2.950685,3.269377,3.502095
2.825601,3.265835,3.118769,2.696217,3.574257,2.892915,3.331893,3.573804
2.745141,3.250202,3.1773,2.67281,3.494234,2.945984,3.138564,3.497882
2.747365,3.279239,3.132306,2.707754,3.496744,2.939416,3.19851,3.501494
2.676279,3.281241,3.129141,2.712164,3.427102,2.939613,3.105579,3.429457
2.796961,3.237314,3.088963,2.644957,3.535464,2.965499,3.214753,3.542382
2.780206,3.286332,3.051848,2.717392,3.515797,2.765335,3.218754,3.516101
2.718174,3.242057,2.960666,2.673387,3.484567,2.916745,3.384242,3.489594
2.761782,3.260142,3.091713,2.686481,3.510793,2.887049,3.204764,3.510906
2.848142,3.264728,3.075046,2.694218,3.58224,2.911295,3.248422,3.583711
2.802461,3.302084,3.024617,2.723805,3.555203,2.883905,3.162798,3.558449
2.740767,3.183668,3.185464,2.629573,3.485034,2.83802,3.118242,3.486449
2.747409,3.273236,2.979372,2.692488,3.489398,2.989697,3.216757,3.49535
2.846753,3.241538,3.106473,2.671116,3.585286,2.874618,3.128891,3.586787
2.758367,3.241047,3.156195,2.691245,3.498792,2.978532,3.241737,3.498271
2.818388,3.244204,3.055737,2.676619,3.557629,2.891659,3.222618,3.560187
2.780506,3.304454,3.039333,2.735538,3.518585,2.885615,3.266069,3.523309
2.766394,3.276722,2.998951,2.712188,3.51688,2.810736,3.258308,3.516871
2.838677,3.343333,3.173862,2.782125,3.595456,2.920874,3.327202,3.596525
2.824799,3.25139,3.154226,2.682083,3.574061,2.876126,3.220289,3.57661
2.839632,3.27228,3.116251,2.692915,3.578819,2.815399,3.278515,3.582818
2.797478,3.296186,3.108963,2.733753,3.546217,2.994677,3.170658,3.54933
2.740392,3.241746,3.049552,2.65383,3.490248,2.958292,3.313622,3.490938
2.743682,3.22948,2.971648,2.661838,3.480266,2.94532,3.157585,3.480481
2.767581,3.241175,2.934205,2.688688,3.516665,2.94471,3.483839,3.520693
2.751173,3.301327,3.183193,2.74376,3.497462,2.949902,3.225239,3.499964
2.775209,3.248214,3.030904,2.678911,3.518096,2.963997,3.390338,3.518481
2.767047,3.299581,2.937912,2.737145,3.518152,2.883272,3.22648,3.515336
2.754828,3.267355,3.167504,2.698438,3.491103,2.921025,3.190601,3.491802
2.714751,3.267949,2.962132,2.696104,3.461558,2.910617,3.242346,3.463626
2.761913,3.300084,2.938311,2.726172,3.509411,2.960063,3.108386,3.51375
2.777356,3.297304,3.160488,2.723741,3.521983,2.9258,3.227805,3.52432
2.718444,3.260993,3.089847,2.693201,3.467968,2.845532,3.173462,3.468842
2.760631,3.221172,3.067402,2.668767,3.499209,2.900379,2.97327,3.499092
2.793263,3.260952,3.077195,2.688437,3.554707,2.863104,3.202646,3.557076
2.787196,3.288918,2.953823,2.7147,3.535812,3.021218,3.158669,3.537333
2.720226,3.276893,3.009811,2.717446,3.46953,2.937003,3.232269,3.474559
2.769967,3.267857,3.132743,2.701919,3.530378,2.895024,3.089028,3.529166
2.832166,3.251522,2.987457,2.683386,3.573976,2.970216,3.337244,3.576529
2.789207,3.281793,3.105951,2.7068,3.539032,2.923233,3.140133,3.538281
2.854836,3.23754,3.098744,2.669266,3.598749,2.948249,3.285281,3.600768
2.783278,3.23996,3.027261,2.66764,3.540643,2.97893,3.367014,3.541527
2.76338,3.277953,3.148753,2.718629,3.498578,2.9866,3.211709,3.501593
2.775856,3.174885,3.137619,2.610659,3.513659,2.965626,3.42786,3.516457
2.753832,3.287614,3.027483,2.718261,3.508152,2.9453,3.119117,3.511395
2.735291,3.24395,3.162311,2.682427,3.488411,2.859613,3.248825,3.489361
2.773765,3.290252,3.035037,2.713399,3.515665,2.832598,3.312641,3.516903
2.73308,3.281273,3.242879,2.714192,3.457492,2.951979,3.065938,3.459976
2.795364,3.233124,3.11271,2.672412,3.553315,2.914104,3.276265,3.558342
2.720169,3.29053,2.942322,2.72092,3.467853,2.888815,3.181561,3.469407
2.780134,3.231889,3.118554,2.667337,3.519484,2.908716,3.422837,3.517684
2.814365,3.259267,2.886911,2.689743,3.543908,2.883172,3.375588,3.550026
2.788301,3.242145,3.130445,2.677096,3.540645,2.912514,3.203392,3.5444
2.749999,3.297241,2.995399,2.72816,3.500522,2.940434,3.049538,3.504238
2.834714,3.278474,3.177705,2.70505,3.564872,2.97004,3.187912,3.563839
2.809115,3.249052,3.113944,2.68213,3.545982,2.861515,3.175626,3.547421
2.854697,3.298529,2.931093,2.720581,3.595404,2.812082,3.270755,3.600178
2.78452,3.287588,2.988442,2.721195,3.54343,2.986956,3.34145,3.544131
2.748654,3.237889,3.09659,2.669835,3.505443,2.804065,3.212393,3.506052
2.750592,3.254483,3.03728,2.690856,3.484803,2.92025,3.466103,3.489647
2.812608,3.240269,2.948114,2.665169,3.556742,2.877964,3.244014,3.559738
2.77264,3.277666,2.983767,2.710092,3.536613,2.907807,3.381244,3.5389
2.764773,3.277061,2.972945,2.724393,3.498548,2.91199,3.12356,3.501042
2.725369,3.252167,2.962318,2.670127,3.480429,2.874199,3.3667,3.482903
2.707131,3.255546,3.088844,2.690423,3.449904,2.894023,3.203002,3.449177
2.855981,3.252391,3.047259,2.683345,3.584005,2.966986,3.203705,3.586182
2.781171,3.263327,2.968664,2.685889,3.522543,2.812752,3.322749,3.525474
2.78281,3.265186,3.124793,2.703765,3.515847,2.931937,3.28456,3.518038
2.780871,3.242387,2.995391,2.670747,3.518655,2.792754,3.138969,3.523
2.808442,3.248493,3.179536,2.684936,3.561919,2.85618,3.270395,3.562849
2.772933,3.274624,3.083833,2.699919,3.498618,2.951353,3.181115,3.501496
2.766241,3.280519,3.282986,2.714265,3.503212,2.909671,3.22661,3.509347
2.752233,3.255218,3.05905,2.686367,3.489377,2.933248,3.339542,3.492887
2.798918,3.265873,3.073557,2.697515,3.535338,2.939938,3.170031,3.538818
2.762366,3.283719,3.042444,2.714169,3.512097,2.851603,3.089663,3.51666
2.745401,3.246845,2.987842,2.691036,3.496582,2.949924,3.158106,3.498122
2.717602,3.284938,3.098647,2.709385,3.473434,2.921684,3.349901,3.477043
2.794291,3.315031,3.04485,2.750553,3.530933,2.993006,3.231621,3.535617
2.775153,3.268359,3.094839,2.701094,3.527364,2.821095,3.327204,3.529185
2.747445,3.252493,3.112453,2.6852,3.492958,2.91678,3.281421,3.499742
2.803539,3.263245,3.054946,2.698566,3.545315,2.917471,3.267758,3.549948
2.74963,3.282237,3.169742,2.714235,3.488944,2.873125,3.269579,3.492584
2.811263,3.226525,2.930745,2.651185,3.54828,2.925138,3.266322,3.551304
2.820614,3.261999,2.98925,2.703881,3.562322,2.881995,3.293539,3.566906
2.769358,3.277048,3.060676,2.707897,3.521669,2.903468,3.21778,3.524293
2.760454,3.27974,2.889259,2.712905,3.512208,2.844632,3.192411,3.517458
2.80963,3.268472,3.211608,2.71638,3.548725,2.886773,3.176322,3.551043
2.697235,3.244987,3.00823,2.685113,3.443349,2.989492,3.320328,3.443027
2.810002,3.299378,3.044286,2.717819,3.540566,2.894404,3.365548,3.545863
2.792565,3.300335,3.00716,2.728186,3.521707,2.971195,2.974579,3.525141
2.842756,3.290391,3.091242,2.711077,3.584585,2.901637,3.28779,3.584791
2.756305,3.228069,3.082104,2.669487,3.489751,2.954277,3.131229,3.491855
2.687012,3.209514,3.10351,2.64705,3.451571,2.912092,3.2452,3.454353
2.733166,3.239645,2.937588,2.665771,3.472205,2.902484,3.199215,3.472093
2.792843,3.268061,3.170748,2.700738,3.53778,2.915534,3.100452,3.538193
2.776425,3.241159,3.141632,2.664104,3.502427,2.893295,3.118361,3.503841
2.841101,3.285288,3.193385,2.714633,3.57973,2.863075,3.31577,3.581106
2.797899,3.244758,3.040329,2.675278,3.539652,2.885865,3.362584,3.539861
2.764609,3.295573,3.023291,2.734668,3.510029,2.926328,3.278477,3.514682
2.799911,3.238165,2.999107,2.664725,3.543276,2.91136,3.337285,3.545355
2.748015,3.30414,3.002389,2.729874,3.503306,2.837945,3.327225,3.503518
2.826653,3.255037,3.064949,2.680533,3.561244,2.897279,3.19995,3.565568
2.731024,3.220033,3.132305,2.646732,3.470445,2.871871,3.229864,3.469569
2.807621,3.266917,2.985607,2.696025,3.537728,2.917756,3.286889,3.542392
2.742815,3.273653,3.088438,2.698049,3.497188,2.946125,3.101159,3.502994
2.765173,3.275425,3.219191,2.712613,3.497057,2.980686,3.195076,3.500477
2.74096,3.267428,3.00096,2.694675,3.484458,2.971829,3.466063,3.49071
2.7542,3.254399,3.170682,2.691537,3.513199,3.021959,3.149594,3.51388
2.732201,3.261806,2.988022,2.689039,3.474681,2.930568,3.237512,3.478964
2.814848,3.237164,3.192068,2.67149,3.532774,2.901806,3.205978,3.535357
2.756579,3.267097,3.086038,2.708416,3.512011,2.940351,3.049064,3.513739
2.77488,3.321618,3.127446,2.750812,3.515446,2.911344,3.21888,3.52082
2.817941,3.239901,3.100434,2.674007,3.562431,2.994313,3.289796,3.566898
